https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ONE,Volume USDT,tradecount
1600304400000,2020-09-17 01:00:00,ONE/USDT,0.00633000,0.00660000,0.00633000,0.00637000,19137923.80000000,123562.61367000,956
1600300800000,2020-09-17 00:00:00,ONE/USDT,0.00621000,0.00641000,0.00615000,0.00633000,12361734.10000000,77855.00581700,609
1600297200000,2020-09-16 23:00:00,ONE/USDT,0.00630000,0.00632000,0.00617000,0.00621000,7299960.30000000,45575.83026100,528
1600293600000,2020-09-16 22:00:00,ONE/USDT,0.00611000,0.00634000,0.00609000,0.00631000,13435761.70000000,83938.79870700,645
1600290000000,2020-09-16 21:00:00,ONE/USDT,0.00609000,0.00616000,0.00609000,0.00611000,4779750.40000000,29234.67393300,334
1600286400000,2020-09-16 20:00:00,ONE/USDT,0.00611000,0.00622000,0.00609000,0.00610000,11636076.30000000,71518.79678500,561
1600282800000,2020-09-16 19:00:00,ONE/USDT,0.00619000,0.00623000,0.00609000,0.00610000,12055704.60000000,74153.11680800,517
1600279200000,2020-09-16 18:00:00,ONE/USDT,0.00619000,0.00623000,0.00611000,0.00618000,18756605.30000000,115815.34693000,592
1600275600000,2020-09-16 17:00:00,ONE/USDT,0.00624000,0.00629000,0.00617000,0.00620000,7525522.70000000,46788.37437300,397
1600272000000,2020-09-16 16:00:00,ONE/USDT,0.00636000,0.00638000,0.00624000,0.00628000,9113612.50000000,57583.52891100,478
1600268400000,2020-09-16 15:00:00,ONE/USDT,0.00632000,0.00636000,0.00627000,0.00636000,6002967.90000000,37875.50493100,484
1600264800000,2020-09-16 14:00:00,ONE/USDT,0.00628000,0.00638000,0.00625000,0.00632000,7950413.70000000,50070.96566300,577
1600261200000,2020-09-16 13:00:00,ONE/USDT,0.00627000,0.00643000,0.00624000,0.00628000,14183573.30000000,89674.34835900,713
1600257600000,2020-09-16 12:00:00,ONE/USDT,0.00621000,0.00660000,0.00621000,0.00626000,14824773.50000000,93192.53036800,688
1600254000000,2020-09-16 11:00:00,ONE/USDT,0.00631000,0.00633000,0.00621000,0.00622000,12044244.70000000,75566.77467100,577
1600250400000,2020-09-16 10:00:00,ONE/USDT,0.00632000,0.00687000,0.00629000,0.00633000,22619237.10000000,145267.10234900,1196
1600246800000,2020-09-16 09:00:00,ONE/USDT,0.00626000,0.00635000,0.00621000,0.00632000,7987383.80000000,50087.46831600,553
1600243200000,2020-09-16 08:00:00,ONE/USDT,0.00633000,0.00634000,0.00626000,0.00626000,5201287.50000000,32762.25261800,474
1600239600000,2020-09-16 07:00:00,ONE/USDT,0.00634000,0.00635000,0.00625000,0.00633000,10109082.40000000,63619.14632200,646
1600236000000,2020-09-16 06:00:00,ONE/USDT,0.00630000,0.00639000,0.00625000,0.00634000,12022517.60000000,75846.38070400,901
1600232400000,2020-09-16 05:00:00,ONE/USDT,0.00619000,0.00638000,0.00619000,0.00630000,19690691.30000000,123895.90506200,901
1600228800000,2020-09-16 04:00:00,ONE/USDT,0.00616000,0.00626000,0.00615000,0.00621000,5863106.70000000,36332.09974000,472
1600225200000,2020-09-16 03:00:00,ONE/USDT,0.00613000,0.00619000,0.00610000,0.00616000,9162404.30000000,56222.34823600,630
1600221600000,2020-09-16 02:00:00,ONE/USDT,0.00634000,0.00634000,0.00611000,0.00613000,21296974.80000000,131938.85862400,841
1600218000000,2020-09-16 01:00:00,ONE/USDT,0.00632000,0.00638000,0.00621000,0.00634000,10723992.50000000,67846.13566700,738
1600214400000,2020-09-16 00:00:00,ONE/USDT,0.00660000,0.00664000,0.00622000,0.00634000,28027422.50000000,178852.74621200,1209
1600210800000,2020-09-15 23:00:00,ONE/USDT,0.00668000,0.00673000,0.00660000,0.00661000,5008486.30000000,33347.36408300,295
1600207200000,2020-09-15 22:00:00,ONE/USDT,0.00676000,0.00680000,0.00667000,0.00672000,7414322.40000000,50026.81913000,368
1600203600000,2020-09-15 21:00:00,ONE/USDT,0.00675000,0.00680000,0.00675000,0.00675000,5274517.80000000,35664.08254100,351
1600200000000,2020-09-15 20:00:00,ONE/USDT,0.00679000,0.00682000,0.00675000,0.00675000,5485473.00000000,37211.94335700,390
1600196400000,2020-09-15 19:00:00,ONE/USDT,0.00680000,0.00682000,0.00677000,0.00679000,2232209.30000000,15148.01459700,291
1600192800000,2020-09-15 18:00:00,ONE/USDT,0.00683000,0.00685000,0.00675000,0.00680000,7833092.10000000,53216.70111700,324
1600189200000,2020-09-15 17:00:00,ONE/USDT,0.00682000,0.00686000,0.00680000,0.00683000,4794283.30000000,32745.73058000,287
1600185600000,2020-09-15 16:00:00,ONE/USDT,0.00677000,0.00688000,0.00675000,0.00683000,8152344.40000000,55594.14995600,463
1600182000000,2020-09-15 15:00:00,ONE/USDT,0.00682000,0.00690000,0.00675000,0.00677000,8044880.50000000,54913.58675600,589
1600178400000,2020-09-15 14:00:00,ONE/USDT,0.00703000,0.00707000,0.00677000,0.00682000,18211398.60000000,126118.05951000,847
1600174800000,2020-09-15 13:00:00,ONE/USDT,0.00705000,0.00714000,0.00701000,0.00701000,11512389.00000000,81431.36251100,665
1600171200000,2020-09-15 12:00:00,ONE/USDT,0.00699000,0.00710000,0.00697000,0.00705000,7282532.80000000,51220.46547500,452
1600167600000,2020-09-15 11:00:00,ONE/USDT,0.00705000,0.00705000,0.00694000,0.00699000,6162569.30000000,43090.44936000,544
1600164000000,2020-09-15 10:00:00,ONE/USDT,0.00692000,0.00704000,0.00690000,0.00702000,7022364.50000000,48794.05326700,630
1600160400000,2020-09-15 09:00:00,ONE/USDT,0.00686000,0.00694000,0.00681000,0.00693000,7325045.80000000,50329.25066000,721
1600156800000,2020-09-15 08:00:00,ONE/USDT,0.00704000,0.00706000,0.00680000,0.00686000,19970223.20000000,138047.78764400,1003
1600153200000,2020-09-15 07:00:00,ONE/USDT,0.00696000,0.00705000,0.00694000,0.00703000,7876304.00000000,55025.43460400,485
1600149600000,2020-09-15 06:00:00,ONE/USDT,0.00700000,0.00703000,0.00692000,0.00696000,7387362.40000000,51458.56481900,556
1600146000000,2020-09-15 05:00:00,ONE/USDT,0.00695000,0.00706000,0.00694000,0.00702000,13386684.10000000,93844.74231900,601
1600142400000,2020-09-15 04:00:00,ONE/USDT,0.00702000,0.00705000,0.00692000,0.00696000,10633517.80000000,74304.26396000,618
1600138800000,2020-09-15 03:00:00,ONE/USDT,0.00705000,0.00711000,0.00701000,0.00702000,6109879.40000000,43175.72300600,480
1600135200000,2020-09-15 02:00:00,ONE/USDT,0.00701000,0.00709000,0.00696000,0.00704000,11283585.70000000,79223.60932000,709
1600131600000,2020-09-15 01:00:00,ONE/USDT,0.00704000,0.00708000,0.00699000,0.00704000,6549002.70000000,46090.32128400,461
1600128000000,2020-09-15 00:00:00,ONE/USDT,0.00707000,0.00718000,0.00697000,0.00704000,13917541.20000000,98199.95296300,868
1600124400000,2020-09-14 23:00:00,ONE/USDT,0.00711000,0.00713000,0.00705000,0.00707000,7269616.50000000,51400.88150400,503
1600120800000,2020-09-14 22:00:00,ONE/USDT,0.00714000,0.00723000,0.00708000,0.00712000,8385846.40000000,60009.82554700,636
1600117200000,2020-09-14 21:00:00,ONE/USDT,0.00713000,0.00718000,0.00711000,0.00714000,5276421.00000000,37649.90983000,447
1600113600000,2020-09-14 20:00:00,ONE/USDT,0.00713000,0.00717000,0.00712000,0.00714000,3174451.50000000,22667.65114200,358
1600110000000,2020-09-14 19:00:00,ONE/USDT,0.00717000,0.00719000,0.00712000,0.00713000,5053884.00000000,36115.41848800,445
1600106400000,2020-09-14 18:00:00,ONE/USDT,0.00726000,0.00728000,0.00713000,0.00716000,7784151.00000000,56044.37796800,626
1600102800000,2020-09-14 17:00:00,ONE/USDT,0.00742000,0.00745000,0.00721000,0.00724000,12991273.50000000,94658.91303800,747
1600099200000,2020-09-14 16:00:00,ONE/USDT,0.00746000,0.00752000,0.00740000,0.00742000,10193773.40000000,76066.79268700,742
1600095600000,2020-09-14 15:00:00,ONE/USDT,0.00739000,0.00751000,0.00739000,0.00747000,8948324.80000000,66687.94479500,778
1600092000000,2020-09-14 14:00:00,ONE/USDT,0.00742000,0.00753000,0.00735000,0.00739000,8405072.40000000,62507.27902500,684
1600088400000,2020-09-14 13:00:00,ONE/USDT,0.00734000,0.00750000,0.00732000,0.00742000,14671569.10000000,108722.76203900,948
1600084800000,2020-09-14 12:00:00,ONE/USDT,0.00737000,0.00741000,0.00730000,0.00732000,6815251.60000000,49963.57792900,516
1600081200000,2020-09-14 11:00:00,ONE/USDT,0.00737000,0.00740000,0.00731000,0.00734000,3067151.00000000,22552.49157400,426
1600077600000,2020-09-14 10:00:00,ONE/USDT,0.00731000,0.00738000,0.00728000,0.00737000,3932338.90000000,28858.11437300,450
1600074000000,2020-09-14 09:00:00,ONE/USDT,0.00732000,0.00740000,0.00724000,0.00732000,12529774.80000000,91736.71388300,762
1600070400000,2020-09-14 08:00:00,ONE/USDT,0.00729000,0.00747000,0.00727000,0.00732000,13024979.20000000,96210.55015300,730
1600066800000,2020-09-14 07:00:00,ONE/USDT,0.00726000,0.00733000,0.00724000,0.00729000,6486090.60000000,47149.11063700,542
1600063200000,2020-09-14 06:00:00,ONE/USDT,0.00735000,0.00741000,0.00720000,0.00725000,18221562.60000000,133007.04623800,948
1600059600000,2020-09-14 05:00:00,ONE/USDT,0.00740000,0.00744000,0.00730000,0.00737000,3617980.40000000,26654.39088500,449
1600056000000,2020-09-14 04:00:00,ONE/USDT,0.00747000,0.00751000,0.00737000,0.00738000,4825415.40000000,35955.96417100,539
1600052400000,2020-09-14 03:00:00,ONE/USDT,0.00747000,0.00756000,0.00744000,0.00747000,3546263.40000000,26600.31548000,443
1600048800000,2020-09-14 02:00:00,ONE/USDT,0.00735000,0.00752000,0.00735000,0.00747000,5224717.70000000,39036.68793600,618
1600045200000,2020-09-14 01:00:00,ONE/USDT,0.00723000,0.00743000,0.00719000,0.00734000,6801811.80000000,49974.80624700,596
1600041600000,2020-09-14 00:00:00,ONE/USDT,0.00742000,0.00750000,0.00719000,0.00719000,6836774.50000000,50362.00201100,626
1600038000000,2020-09-13 23:00:00,ONE/USDT,0.00736000,0.00749000,0.00734000,0.00742000,5948925.30000000,44105.50986100,535
1600034400000,2020-09-13 22:00:00,ONE/USDT,0.00734000,0.00741000,0.00727000,0.00736000,3642566.00000000,26642.13707900,393
1600030800000,2020-09-13 21:00:00,ONE/USDT,0.00727000,0.00737000,0.00727000,0.00735000,5993695.10000000,43803.30187800,430
1600027200000,2020-09-13 20:00:00,ONE/USDT,0.00728000,0.00736000,0.00721000,0.00727000,3575260.30000000,25994.52469400,372
1600023600000,2020-09-13 19:00:00,ONE/USDT,0.00715000,0.00740000,0.00715000,0.00729000,5913836.20000000,42998.97156800,464
1600020000000,2020-09-13 18:00:00,ONE/USDT,0.00714000,0.00727000,0.00713000,0.00716000,4313198.50000000,30988.02350500,387
1600016400000,2020-09-13 17:00:00,ONE/USDT,0.00721000,0.00722000,0.00703000,0.00714000,8263622.70000000,58738.96050000,693
1600012800000,2020-09-13 16:00:00,ONE/USDT,0.00724000,0.00727000,0.00711000,0.00717000,9447812.70000000,67862.62648000,867
1600009200000,2020-09-13 15:00:00,ONE/USDT,0.00733000,0.00735000,0.00720000,0.00724000,11428701.70000000,83366.13959800,695
1600005600000,2020-09-13 14:00:00,ONE/USDT,0.00736000,0.00740000,0.00726000,0.00734000,8305394.60000000,60887.20751000,607
1600002000000,2020-09-13 13:00:00,ONE/USDT,0.00726000,0.00744000,0.00719000,0.00738000,5805868.90000000,42461.62858700,746
1599998400000,2020-09-13 12:00:00,ONE/USDT,0.00726000,0.00745000,0.00722000,0.00726000,15584011.80000000,113973.54772100,1045
1599994800000,2020-09-13 11:00:00,ONE/USDT,0.00754000,0.00759000,0.00723000,0.00725000,22330789.10000000,164980.46225800,1458
1599991200000,2020-09-13 10:00:00,ONE/USDT,0.00770000,0.00771000,0.00748000,0.00752000,16104733.20000000,121856.51872800,1292
1599987600000,2020-09-13 09:00:00,ONE/USDT,0.00792000,0.00796000,0.00765000,0.00770000,20763546.60000000,161946.03726600,1171
1599984000000,2020-09-13 08:00:00,ONE/USDT,0.00791000,0.00798000,0.00789000,0.00791000,3622123.40000000,28679.66225900,413
1599980400000,2020-09-13 07:00:00,ONE/USDT,0.00796000,0.00797000,0.00790000,0.00791000,3364883.20000000,26665.71100400,423
1599976800000,2020-09-13 06:00:00,ONE/USDT,0.00806000,0.00808000,0.00791000,0.00794000,8221154.10000000,65609.89193100,525
1599973200000,2020-09-13 05:00:00,ONE/USDT,0.00796000,0.00808000,0.00792000,0.00807000,7699287.10000000,61628.05265100,559
1599969600000,2020-09-13 04:00:00,ONE/USDT,0.00792000,0.00798000,0.00789000,0.00792000,5094197.30000000,40357.53780000,448
1599966000000,2020-09-13 03:00:00,ONE/USDT,0.00785000,0.00797000,0.00781000,0.00792000,5381791.30000000,42426.25515900,529
1599962400000,2020-09-13 02:00:00,ONE/USDT,0.00785000,0.00791000,0.00784000,0.00784000,3863564.90000000,30410.76915600,291
1599958800000,2020-09-13 01:00:00,ONE/USDT,0.00783000,0.00796000,0.00781000,0.00787000,8235613.10000000,64881.25802400,357
1599955200000,2020-09-13 00:00:00,ONE/USDT,0.00785000,0.00790000,0.00780000,0.00782000,4791616.90000000,37512.35426500,343
1599951600000,2020-09-12 23:00:00,ONE/USDT,0.00794000,0.00796000,0.00784000,0.00784000,7345863.90000000,57913.50234700,348
1599948000000,2020-09-12 22:00:00,ONE/USDT,0.00807000,0.00810000,0.00790000,0.00795000,5594186.80000000,44528.30916100,334
1599944400000,2020-09-12 21:00:00,ONE/USDT,0.00807000,0.00810000,0.00795000,0.00807000,6728381.20000000,54097.84704400,336
1599940800000,2020-09-12 20:00:00,ONE/USDT,0.00818000,0.00818000,0.00795000,0.00803000,14337820.70000000,115725.53534400,713
1599937200000,2020-09-12 19:00:00,ONE/USDT,0.00834000,0.00835000,0.00815000,0.00818000,14564311.30000000,120138.33791500,663
1599933600000,2020-09-12 18:00:00,ONE/USDT,0.00818000,0.00836000,0.00817000,0.00834000,14147146.00000000,117056.64981200,718
1599930000000,2020-09-12 17:00:00,ONE/USDT,0.00828000,0.00828000,0.00809000,0.00818000,10985123.70000000,89750.99349900,587
1599926400000,2020-09-12 16:00:00,ONE/USDT,0.00810000,0.00829000,0.00809000,0.00828000,11438366.30000000,94074.29361000,734
1599922800000,2020-09-12 15:00:00,ONE/USDT,0.00792000,0.00834000,0.00790000,0.00810000,36472442.40000000,296576.12172700,1882
1599919200000,2020-09-12 14:00:00,ONE/USDT,0.00775000,0.00795000,0.00771000,0.00790000,7582798.70000000,59195.43023000,565
1599915600000,2020-09-12 13:00:00,ONE/USDT,0.00773000,0.00788000,0.00770000,0.00777000,14670527.20000000,114067.29973000,820
1599912000000,2020-09-12 12:00:00,ONE/USDT,0.00786000,0.00794000,0.00771000,0.00773000,18290962.60000000,142873.08777700,962
1599908400000,2020-09-12 11:00:00,ONE/USDT,0.00770000,0.00790000,0.00769000,0.00786000,9514523.10000000,74451.82434500,584
1599904800000,2020-09-12 10:00:00,ONE/USDT,0.00781000,0.00784000,0.00769000,0.00769000,9373657.30000000,72798.11967300,454
1599901200000,2020-09-12 09:00:00,ONE/USDT,0.00765000,0.00785000,0.00764000,0.00781000,13419805.70000000,103462.63423500,695
1599897600000,2020-09-12 08:00:00,ONE/USDT,0.00786000,0.00788000,0.00764000,0.00766000,18751247.20000000,145289.10762700,832
1599894000000,2020-09-12 07:00:00,ONE/USDT,0.00790000,0.00793000,0.00775000,0.00788000,13275752.20000000,104149.90443500,775
1599890400000,2020-09-12 06:00:00,ONE/USDT,0.00801000,0.00810000,0.00777000,0.00789000,27270760.80000000,215360.43786300,1392
1599886800000,2020-09-12 05:00:00,ONE/USDT,0.00824000,0.00842000,0.00792000,0.00800000,46870094.10000000,386161.56715400,2590
1599883200000,2020-09-12 04:00:00,ONE/USDT,0.00817000,0.00835000,0.00808000,0.00826000,35430581.80000000,290384.20106400,1426
1599879600000,2020-09-12 03:00:00,ONE/USDT,0.00795000,0.00818000,0.00787000,0.00817000,36767790.40000000,294843.53314600,1838
1599876000000,2020-09-12 02:00:00,ONE/USDT,0.00784000,0.00794000,0.00768000,0.00794000,29608792.70000000,231335.03821100,1269
1599872400000,2020-09-12 01:00:00,ONE/USDT,0.00767000,0.00788000,0.00754000,0.00785000,26143101.40000000,202654.82063600,1059
1599868800000,2020-09-12 00:00:00,ONE/USDT,0.00730000,0.00770000,0.00730000,0.00766000,26361517.70000000,197884.90501300,1136
1599865200000,2020-09-11 23:00:00,ONE/USDT,0.00716000,0.00734000,0.00710000,0.00730000,19541792.90000000,140999.62798300,516
1599861600000,2020-09-11 22:00:00,ONE/USDT,0.00713000,0.00725000,0.00710000,0.00716000,20262306.00000000,145188.17794700,720
1599858000000,2020-09-11 21:00:00,ONE/USDT,0.00716000,0.00724000,0.00699000,0.00714000,38544348.90000000,274500.20195400,1349
1599854400000,2020-09-11 20:00:00,ONE/USDT,0.00688000,0.00718000,0.00685000,0.00716000,18932986.90000000,132675.48822700,679
1599850800000,2020-09-11 19:00:00,ONE/USDT,0.00681000,0.00694000,0.00675000,0.00692000,16307274.80000000,111829.54540300,445
1599847200000,2020-09-11 18:00:00,ONE/USDT,0.00670000,0.00682000,0.00669000,0.00681000,11651265.40000000,79013.90130200,296
1599843600000,2020-09-11 17:00:00,ONE/USDT,0.00674000,0.00674000,0.00667000,0.00670000,4275557.60000000,28599.20158900,158
1599840000000,2020-09-11 16:00:00,ONE/USDT,0.00671000,0.00678000,0.00669000,0.00669000,6363173.20000000,42819.44366700,282
1599836400000,2020-09-11 15:00:00,ONE/USDT,0.00671000,0.00679000,0.00670000,0.00675000,4378144.70000000,29528.43780600,281
1599832800000,2020-09-11 14:00:00,ONE/USDT,0.00671000,0.00672000,0.00662000,0.00671000,4766178.50000000,31822.93800400,242
1599829200000,2020-09-11 13:00:00,ONE/USDT,0.00674000,0.00680000,0.00667000,0.00671000,8554214.00000000,57408.74118300,330
1599825600000,2020-09-11 12:00:00,ONE/USDT,0.00664000,0.00672000,0.00660000,0.00672000,5165061.20000000,34332.67286400,336
1599822000000,2020-09-11 11:00:00,ONE/USDT,0.00673000,0.00674000,0.00660000,0.00663000,3986626.10000000,26592.96750300,282
1599818400000,2020-09-11 10:00:00,ONE/USDT,0.00684000,0.00686000,0.00671000,0.00673000,4463695.70000000,30292.09627500,268
1599814800000,2020-09-11 09:00:00,ONE/USDT,0.00672000,0.00690000,0.00672000,0.00682000,8308433.40000000,56755.81961600,547
1599811200000,2020-09-11 08:00:00,ONE/USDT,0.00660000,0.00675000,0.00659000,0.00670000,5084055.50000000,34006.11302300,369
1599807600000,2020-09-11 07:00:00,ONE/USDT,0.00664000,0.00667000,0.00657000,0.00659000,4895147.50000000,32418.13747600,249
1599804000000,2020-09-11 06:00:00,ONE/USDT,0.00668000,0.00671000,0.00660000,0.00665000,6205950.30000000,41308.80869800,349
1599800400000,2020-09-11 05:00:00,ONE/USDT,0.00654000,0.00676000,0.00654000,0.00668000,6004259.20000000,39636.21758700,341
1599796800000,2020-09-11 04:00:00,ONE/USDT,0.00656000,0.00668000,0.00652000,0.00654000,8809407.50000000,57937.98984800,390
1599793200000,2020-09-11 03:00:00,ONE/USDT,0.00669000,0.00675000,0.00657000,0.00657000,10348151.40000000,69020.51242000,628
1599789600000,2020-09-11 02:00:00,ONE/USDT,0.00684000,0.00684000,0.00667000,0.00669000,7726139.40000000,52230.01782200,423
1599786000000,2020-09-11 01:00:00,ONE/USDT,0.00686000,0.00693000,0.00679000,0.00682000,7236884.90000000,49617.80806600,373
1599782400000,2020-09-11 00:00:00,ONE/USDT,0.00686000,0.00691000,0.00683000,0.00691000,4404510.90000000,30225.25599800,250
1599778800000,2020-09-10 23:00:00,ONE/USDT,0.00693000,0.00693000,0.00683000,0.00685000,6717076.40000000,46067.42431800,319
1599775200000,2020-09-10 22:00:00,ONE/USDT,0.00686000,0.00701000,0.00686000,0.00692000,10537008.50000000,73179.89719400,461
1599771600000,2020-09-10 21:00:00,ONE/USDT,0.00682000,0.00690000,0.00680000,0.00688000,6838337.20000000,46749.78841600,323
1599768000000,2020-09-10 20:00:00,ONE/USDT,0.00687000,0.00690000,0.00682000,0.00683000,9370097.10000000,64182.11624500,272
1599764400000,2020-09-10 19:00:00,ONE/USDT,0.00687000,0.00689000,0.00680000,0.00686000,7367408.00000000,50386.98562400,460
1599760800000,2020-09-10 18:00:00,ONE/USDT,0.00703000,0.00712000,0.00683000,0.00685000,10837682.40000000,75156.44179900,542
1599757200000,2020-09-10 17:00:00,ONE/USDT,0.00696000,0.00710000,0.00696000,0.00703000,6716620.20000000,47204.24044200,266
1599753600000,2020-09-10 16:00:00,ONE/USDT,0.00717000,0.00717000,0.00686000,0.00696000,8670027.70000000,60661.03077300,530
1599750000000,2020-09-10 15:00:00,ONE/USDT,0.00703000,0.00719000,0.00702000,0.00712000,5696075.80000000,40523.41591500,328
1599746400000,2020-09-10 14:00:00,ONE/USDT,0.00710000,0.00722000,0.00703000,0.00703000,20690258.10000000,147282.91020800,738
1599742800000,2020-09-10 13:00:00,ONE/USDT,0.00703000,0.00718000,0.00700000,0.00709000,10214325.90000000,72631.61688600,499
1599739200000,2020-09-10 12:00:00,ONE/USDT,0.00693000,0.00705000,0.00691000,0.00703000,8177530.50000000,57236.41563100,498
1599735600000,2020-09-10 11:00:00,ONE/USDT,0.00688000,0.00696000,0.00687000,0.00694000,4157374.20000000,28719.16865000,294
1599732000000,2020-09-10 10:00:00,ONE/USDT,0.00691000,0.00701000,0.00688000,0.00689000,4758941.80000000,33112.19634400,281
1599728400000,2020-09-10 09:00:00,ONE/USDT,0.00690000,0.00698000,0.00686000,0.00690000,5418459.70000000,37492.50393900,459
1599724800000,2020-09-10 08:00:00,ONE/USDT,0.00684000,0.00690000,0.00681000,0.00690000,5576707.00000000,38249.03354400,244
1599721200000,2020-09-10 07:00:00,ONE/USDT,0.00692000,0.00704000,0.00678000,0.00685000,15135422.80000000,104465.96703000,731
1599717600000,2020-09-10 06:00:00,ONE/USDT,0.00700000,0.00709000,0.00683000,0.00693000,13895292.70000000,97236.69285000,564
1599714000000,2020-09-10 05:00:00,ONE/USDT,0.00693000,0.00702000,0.00690000,0.00700000,7652632.70000000,53325.56050000,405
1599710400000,2020-09-10 04:00:00,ONE/USDT,0.00682000,0.00700000,0.00681000,0.00692000,11448871.90000000,79533.89304000,589
1599706800000,2020-09-10 03:00:00,ONE/USDT,0.00684000,0.00685000,0.00673000,0.00683000,5880724.90000000,40009.42441000,301
1599703200000,2020-09-10 02:00:00,ONE/USDT,0.00681000,0.00692000,0.00679000,0.00687000,7172031.20000000,49257.25646500,360
1599699600000,2020-09-10 01:00:00,ONE/USDT,0.00668000,0.00685000,0.00667000,0.00680000,8396475.80000000,56888.06050300,227
1599696000000,2020-09-10 00:00:00,ONE/USDT,0.00654000,0.00680000,0.00653000,0.00669000,9273068.80000000,62247.06383500,591
1599692400000,2020-09-09 23:00:00,ONE/USDT,0.00668000,0.00674000,0.00651000,0.00656000,10515818.10000000,69419.69321900,836
1599688800000,2020-09-09 22:00:00,ONE/USDT,0.00666000,0.00672000,0.00665000,0.00668000,4077277.10000000,27232.19402000,333
1599685200000,2020-09-09 21:00:00,ONE/USDT,0.00667000,0.00673000,0.00664000,0.00666000,8298443.00000000,55461.98384500,316
1599681600000,2020-09-09 20:00:00,ONE/USDT,0.00676000,0.00677000,0.00666000,0.00666000,10252957.70000000,68799.81497100,524
1599678000000,2020-09-09 19:00:00,ONE/USDT,0.00691000,0.00693000,0.00676000,0.00676000,14115650.30000000,96331.83168900,583
1599674400000,2020-09-09 18:00:00,ONE/USDT,0.00658000,0.00700000,0.00657000,0.00691000,26882169.00000000,182766.53001500,1242
1599670800000,2020-09-09 17:00:00,ONE/USDT,0.00654000,0.00660000,0.00651000,0.00658000,5220085.50000000,34175.75391600,354
1599667200000,2020-09-09 16:00:00,ONE/USDT,0.00663000,0.00664000,0.00644000,0.00654000,14279107.30000000,93466.12033300,653
1599663600000,2020-09-09 15:00:00,ONE/USDT,0.00663000,0.00677000,0.00662000,0.00663000,12707862.30000000,84992.14541400,692
1599660000000,2020-09-09 14:00:00,ONE/USDT,0.00649000,0.00666000,0.00648000,0.00662000,10035418.30000000,65969.35253000,594
1599656400000,2020-09-09 13:00:00,ONE/USDT,0.00647000,0.00658000,0.00644000,0.00648000,8848074.30000000,57756.13338800,454
1599652800000,2020-09-09 12:00:00,ONE/USDT,0.00658000,0.00663000,0.00641000,0.00648000,10329262.80000000,67219.71515100,494
1599649200000,2020-09-09 11:00:00,ONE/USDT,0.00641000,0.00662000,0.00641000,0.00656000,17207944.80000000,112285.53300800,804
1599645600000,2020-09-09 10:00:00,ONE/USDT,0.00643000,0.00645000,0.00639000,0.00642000,6110043.70000000,39157.50404100,294
1599642000000,2020-09-09 09:00:00,ONE/USDT,0.00631000,0.00651000,0.00630000,0.00643000,9620175.90000000,61657.26873600,499
1599638400000,2020-09-09 08:00:00,ONE/USDT,0.00642000,0.00643000,0.00630000,0.00631000,5050140.70000000,32062.82790000,344
1599634800000,2020-09-09 07:00:00,ONE/USDT,0.00616000,0.00645000,0.00616000,0.00642000,13813075.10000000,87704.54507400,587
1599631200000,2020-09-09 06:00:00,ONE/USDT,0.00627000,0.00628000,0.00615000,0.00617000,4431228.60000000,27520.83217000,408
1599627600000,2020-09-09 05:00:00,ONE/USDT,0.00625000,0.00630000,0.00624000,0.00626000,5811192.20000000,36434.32901500,347
1599624000000,2020-09-09 04:00:00,ONE/USDT,0.00613000,0.00630000,0.00609000,0.00626000,8202984.20000000,50911.37465700,543
1599620400000,2020-09-09 03:00:00,ONE/USDT,0.00616000,0.00619000,0.00608000,0.00612000,5828806.00000000,35745.96763300,455
1599616800000,2020-09-09 02:00:00,ONE/USDT,0.00630000,0.00632000,0.00615000,0.00615000,8409884.80000000,52330.30175300,411
1599613200000,2020-09-09 01:00:00,ONE/USDT,0.00637000,0.00641000,0.00621000,0.00629000,8529062.40000000,53661.28806500,369
1599609600000,2020-09-09 00:00:00,ONE/USDT,0.00634000,0.00646000,0.00625000,0.00637000,6872080.10000000,43604.65835000,475
1599606000000,2020-09-08 23:00:00,ONE/USDT,0.00633000,0.00642000,0.00631000,0.00633000,4947967.40000000,31461.93285600,324
1599602400000,2020-09-08 22:00:00,ONE/USDT,0.00626000,0.00648000,0.00614000,0.00634000,12787013.90000000,80174.64402500,797
1599598800000,2020-09-08 21:00:00,ONE/USDT,0.00630000,0.00635000,0.00622000,0.00625000,4580290.30000000,28643.00394500,309
1599595200000,2020-09-08 20:00:00,ONE/USDT,0.00630000,0.00640000,0.00624000,0.00631000,4201566.00000000,26522.13924000,311
1599591600000,2020-09-08 19:00:00,ONE/USDT,0.00631000,0.00637000,0.00624000,0.00630000,6616776.60000000,41653.73239400,388
1599588000000,2020-09-08 18:00:00,ONE/USDT,0.00649000,0.00658000,0.00625000,0.00631000,13198307.00000000,83625.66610400,481
1599584400000,2020-09-08 17:00:00,ONE/USDT,0.00650000,0.00655000,0.00643000,0.00650000,4373089.60000000,28314.32255600,323
1599580800000,2020-09-08 16:00:00,ONE/USDT,0.00644000,0.00656000,0.00640000,0.00650000,5098778.90000000,33038.99180700,446
1599577200000,2020-09-08 15:00:00,ONE/USDT,0.00646000,0.00655000,0.00635000,0.00643000,6388436.50000000,41192.62839100,457
1599573600000,2020-09-08 14:00:00,ONE/USDT,0.00622000,0.00656000,0.00622000,0.00648000,12323775.40000000,79251.81323500,619
